timestamp,config_name,train_loss,train_acc,val_loss,val_acc,epochs,val_accuracy,val_precision,val_recall,val_f1,val_balanced_accuracy,val_auc_roc,val_pr_auc,val_cm_tp,val_cm_fp,val_cm_tn,val_cm_fn,val_specificity,val_sensitivity,val_cm_string,experiment_dir,training_time_seconds,augmentation_enabled
2026-03-12 09:20:03,higher_dropout,0.2420394420623779,0.9745762944221495,0.5752548575401306,0.8474576473236084,50,0.847457627118644,0.8651376871715856,0.847457627118644,0.8502003728102477,0.8602756892230576,0.4887218045112781,0.3336331431301707,19.0,7.0,31.0,2.0,0.8157894736842105,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_091924,,
2026-03-12 09:21:19,model_architechture,0.2661822736263275,0.9703390002250672,0.7617172002792358,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.68796992481203,0.5203438926671804,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_092029,,
2026-03-12 09:27:19,model_architechture,0.2943678498268127,0.944915235042572,0.6203774809837341,0.7796609997749329,50,0.7796610169491526,0.7754581783105966,0.7796610169491526,0.7753700922548808,0.743734335839599,0.2794486215538847,0.2717183425309377,13.0,5.0,33.0,8.0,0.868421052631579,0.6190476190476191,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_092621,,
2026-03-12 09:28:29,baseline,0.3148089349269867,0.9533898234367372,0.994798183441162,0.8474576473236084,50,0.847457627118644,0.8775287042099508,0.847457627118644,0.8506158543004526,0.8709273182957393,0.6654135338345863,0.4785590387768768,20.0,8.0,30.0,1.0,0.7894736842105263,0.9523809523809524,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_092750,,
2026-03-12 09:29:34,higher_dropout,0.2785907089710235,0.9703390002250672,0.5885217785835266,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.5375939849624061,0.4521504695472695,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_092855,,
2026-03-12 09:30:59,model_architechture,0.2224284559488296,0.9703390002250672,0.9260795712471008,0.8474576473236084,50,0.847457627118644,0.8558111380145278,0.847457627118644,0.8494079405618761,0.849624060150376,0.3847117794486215,0.2923406603026565,18.0,6.0,32.0,3.0,0.8421052631578947,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_093000,,
2026-03-12 09:34:16,model_architechture,0.2185854464769363,0.9745762944221495,0.6612541079521179,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.5350877192982456,0.3577538759310633,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_093333,,
2026-03-12 09:35:40,baseline,0.263460099697113,0.9703390002250672,0.7243223786354065,0.8474576473236084,50,0.847457627118644,0.8558111380145278,0.847457627118644,0.8494079405618761,0.849624060150376,0.5588972431077694,0.3784629566627192,18.0,6.0,32.0,3.0,0.8421052631578947,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_093501,,
2026-03-12 09:36:44,higher_dropout,0.2509272694587707,0.9703390002250672,0.6910099983215332,0.8305084705352783,50,0.8305084745762712,0.8435094715852443,0.8305084745762712,0.8331695734053877,0.8364661654135338,0.5225563909774436,0.3510510092894265,18.0,7.0,31.0,3.0,0.8157894736842105,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_093606,,
2026-03-12 09:37:54,model_architechture,0.2260349243879318,0.9745762944221495,0.7556220293045044,0.8644067645072937,50,0.864406779661017,0.8766899302093719,0.864406779661017,0.8665356587243102,0.8734335839598997,0.6102756892230576,0.3979189860218424,19.0,6.0,32.0,2.0,0.8421052631578947,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_093711,,
2026-03-12 09:42:21,model_architechture,0.2391522973775863,0.9745762944221495,0.8343124389648438,0.8474576473236084,50,0.847457627118644,0.849477366426519,0.847457627118644,0.8482144264879778,0.8389724310776943,0.543859649122807,0.3539163432089991,17.0,5.0,33.0,4.0,0.868421052631579,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_094138,,
2026-03-12 09:48:07,baseline,0.2612095475196838,0.9661017060279846,0.631637454032898,0.7966101765632629,50,0.7966101694915254,0.7966101694915254,0.7966101694915254,0.7966101694915254,0.7781954887218046,0.462406015037594,0.3433542299055846,15.0,6.0,32.0,6.0,0.8421052631578947,0.7142857142857143,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_094728,,
2026-03-12 09:49:12,higher_dropout,0.2674055993556976,0.9703390002250672,0.7744547724723816,0.8474576473236084,50,0.847457627118644,0.8651376871715856,0.847457627118644,0.8502003728102477,0.8602756892230576,0.7180451127819549,0.5404738502014623,19.0,7.0,31.0,2.0,0.8157894736842105,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_094833,,
2026-03-12 09:50:22,model_architechture,0.3556153178215027,0.9322034120559692,0.587229311466217,0.8813559412956238,50,0.8813559322033898,0.8890435835351089,0.8813559322033898,0.8828728426592368,0.8865914786967419,0.4085213032581453,0.3300120620541252,19.0,5.0,33.0,2.0,0.868421052631579,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_094938,,
2026-03-12 12:23:00,model_architechture,0.275653064250946,0.9661017060279846,0.5996261239051819,0.8474576473236084,50,0.847457627118644,0.8651376871715856,0.847457627118644,0.8502003728102477,0.8602756892230576,0.5877192982456141,0.3793847657041352,19.0,7.0,31.0,2.0,0.8157894736842105,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_122222,,
2026-03-12 12:24:25,baseline,0.2559749186038971,0.9703390002250672,0.5699915289878845,0.8813559412956238,50,0.8813559322033898,0.8890435835351089,0.8813559322033898,0.8828728426592368,0.8865914786967419,0.6779448621553884,0.5366294452948602,19.0,5.0,33.0,2.0,0.868421052631579,0.9047619047619048,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_122347,,
2026-03-12 12:25:29,higher_dropout,0.2631381452083587,0.9745762944221495,0.7182033061981201,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.4273182957393483,0.3070907939055506,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/higher_dropout_20260312_122451,,
2026-03-12 12:26:34,model_architechture,0.2528676092624664,0.9661017060279846,0.6841583847999573,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.3295739348370927,0.2793386564138296,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_122556,,
2026-03-12 12:32:12,model_architechture,0.3014305233955383,0.961864411830902,0.7032538652420044,0.8305084705352783,50,0.8305084745762712,0.8435094715852443,0.8305084745762712,0.8331695734053877,0.8364661654135338,0.5112781954887218,0.4205814537770198,18.0,7.0,31.0,3.0,0.8157894736842105,0.8571428571428571,,/home/cc09-g1/g01/outputs/trained_models/model_architechture_20260312_123133,,
2026-03-12 12:35:16,baseline,0.2775638997554779,0.9745762944221495,0.6887681484222412,0.8305084705352783,50,0.8305084745762712,0.8355850323425857,0.8305084745762712,0.8320701286802983,0.8258145363408521,0.5162907268170426,0.3435478510794512,17.0,6.0,32.0,4.0,0.8421052631578947,0.8095238095238095,,/home/cc09-g1/g01/outputs/trained_models/baseline_20260312_123437,,
